18331,Vesta,14 wiszace,Lampa Eswatini Wisząca,100,szt.,182,1,23%,100,0,100,auto,14 dni,4.63,15,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/18331-Shanghai-lampa-wisząca-czarna.jpg,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/18331-Shanghai-lampa-wisząca-czarna.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Shanghai-black.png,,,E27,1,60W,czarny,,33 cm,16/120 cm
57121,Vesta,14 wiszace,Lampa Etiopia Wisząca,100,szt.,133,1,23%,100,0,100,auto,14 dni,4.87,12,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/57121-Avalon-zwis-biały-mały.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Avalon-white.png,,,,E27,1,60W,biały,,12,35/120 cm
57171,Vesta,14 wiszace,Lampa Fidżi Wisząca,100,szt.,179,1,23%,100,0,100,auto,14 dni,4.7,19,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/57171-Avalon-zwis-biały-duży.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Avalon-white.png,,,,E27,1,60W,biały,,,25/120 cm
57321,Vesta,14 wiszace,Lampa Filipiny Wisząca,100,szt.,133,1,23%,100,0,100,auto,14 dni,4.87,20,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/57321-Avalon-zwis-czarny-mały.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Avalon-black.png,,,,E27,1,60W,czarny,,12,35/120 cm
50321,Vesta,14 wiszace,Lampa Angola Wisząca,100,szt.,133,1,23%,100,0,100,auto,14 dni,4.62,11,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/50321-Tokyo-zwis-czarny-kabel-czerwony.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Tokyo-black.png,,,,E27,1,60W,czarny kabel czerwony,,,48/120 cm
57371,Vesta,14 wiszace,Lampa Finlandia Wisząca,100,szt.,179,1,23%,100,0,100,auto,14 dni,4.93,11,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/57371-Avalon-zwis-czarny-duży.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Avalon-black.png,,,,E27,1,60W,czarny,,,25/120 cm
60111-1,Vesta,14 wiszace,Lampa Francja Wisząca,100,szt.,292,1,23%,100,0,100,auto,14 dni,4.85,17,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/60111-1-Fly-lampa-sufitowa-wisząca-biały-LED-15W.jpg,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/60111-1-Fly-lampa-sufitowa-wisząca-biały-LED-15W.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Fly.png,,,E27,,LED 15W,biały,,23 cm,19/125 cm
53131,Vesta,14 wiszace,Lampa Gabon Wisząca,100,szt.,123,1,23%,100,0,100,auto,14 dni,4.63,5,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/53131-Loft-lampa-sufitowa-wisząca-kopuła.jpg,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/53131-Loft-lampa-sufitowa-wisząca-kopuła.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Loft-glass.png,,,E27,1,60W,Ambre,,14 cm,30/120 cm
53231,Vesta,14 wiszace,Lampa Gambia Wisząca,100,szt.,123,1,23%,100,0,100,auto,14 dni,4.98,20,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/53231-Loft-lampa-sufitowa-wisząca-stożek.jpg,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/53231-Loft-lampa-sufitowa-wisząca-stożek.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Loft-glass.png,,,E27,1,60W,Ambre,,17 cm,30/120 cm
53331,Vesta,14 wiszace,Lampa Ghana Wisząca,100,szt.,123,1,23%,100,0,100,auto,14 dni,4.6,18,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/53331-Loft-lampa-sufitowa-wisząca-salaterka.jpg,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/53331-Loft-lampa-sufitowa-wisząca-salaterka.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Loft-glass.png,,,E27,1,60W,Ambre,,20 cm,30/120 cm
